service_duration
0
0
0
0
0
0
0
0
0
0.739685
0.672441
5.99908
5.53761
5.14207
4.79927
4.68233
4.4069
9.23767
8.75148
9.06568
8.63398
8.24153
7.8832
7.55474
8.46816
11.7846
11.8555
11.5929
11.8739
11.5387
12.2398
12.1323
12.0932
11.7375
12.6274
14.3756
13.9871
14.3492
14.6257
14.4976
14.144
13.8072
14.3339
14.0081
13.6968
13.399
13.1179
14.7263
16.7815
16.4459
16.1234
15.9467
15.7116
15.6028
18.1832
20.5387
20.5774
20.6256
20.343
20.1217
19.7918
20.8747
20.5938
20.272
21.3589
21.0353
20.7992
20.5068
20.2401
20.4017
21.1342
20.9089
21.5754
21.4858
21.3995
21.536
21.2563
21.3062
21.0405
20.8151
20.5581
20.4825
20.2513
20.1816
20.0683
19.8349
20.0425
19.8148
19.5921
19.3744
19.1615
18.9533
18.7495
18.55
18.3547
18.1635
18.1521
17.9669
17.7854
17.6076
17.4332
17.304
17.1892
17.0626
16.9001
16.7605
17.3538
17.2251
17.0925
16.9371
16.7845
16.6377
16.5964
16.4508
16.3078
16.1672
16.029
16.489
16.3505
16.2142
16.1288
16.3832
16.25
16.1189
15.99
15.8631
15.7382
15.6152
15.4942
15.375
15.2576
15.142
15.0282
14.916
14.8055
14.6967
14.5894
14.4837
14.3795
14.2768
14.1755
14.0757
13.9773
13.8802
13.7845
13.69
13.5969
13.5994
13.5917
13.6141
13.5321
13.4431
13.3552
13.2685
13.1829
13.0984
13.015
13.0885
13.0216
12.966
12.9105
12.9
12.9553
12.8763
12.7983
12.7212
12.645
12.6293
12.5827
12.5087
12.4355
12.3632
12.6015
12.564
12.4922
12.4212
12.3511
12.2817
12.8446
12.9256
12.8541
13.4931
13.4334
13.4335
13.4337
13.4255
13.5305
13.4585
14.2661
14.2004
14.5876
14.9815
14.9281
15.3744
15.3597
15.3724
15.2943
15.2241
15.1476
15.0981
15.061
14.9864
14.9126
15.1284
15.0735
15.024
14.9514
14.8796
14.8084
14.7378
14.6757
14.6065
14.5379
14.4794
14.412
14.5551
14.4881
14.4234
14.38
14.3363
14.3096
14.2452
14.1813
14.118
14.0628
14.0788
14.1631
14.2716
14.3385
14.4196
14.4746
14.544
14.5105
14.4846
14.423
14.3619
14.3013
14.5982
14.8194
15.3717
15.65
15.7496
15.7595
16.319
16.6346
16.6686
16.6848
16.6635
16.5966
16.5302
16.5729
16.5217
16.4708
16.406
16.3416
16.2778
16.2789
16.2158
16.1598
16.1691
16.1525
16.1595
16.1321
16.0792
16.0185
16.0628
16.0128
15.9531
15.8956
15.8372
15.7787
15.7207
15.6631
15.606
15.5492
15.7044
15.8074
15.8424
16.1969
16.3584
16.5336
16.7141
16.6818
16.6231
16.5648
16.5069
16.4493
16.3922
16.3355
16.5196
16.8875
16.8297
16.7722
16.7152
16.9176
16.973
16.9158
16.8748
16.8183
16.7623
16.7066
16.829
16.8985
16.851
16.7957
16.7474
16.6928
16.7927
16.7384
16.9741
16.9195
16.8653
16.8114
16.7579
16.7047
16.6598
16.6072
16.555
16.5031
16.4741
16.4323
16.4128
16.362
16.3115
16.2613
16.2114
16.1618
16.1125
16.0636
16.0149
15.9828
15.9518
15.911
15.8721
15.8842
15.8369
15.7899
15.7433
15.7094
15.6935
15.6474
15.6017
15.5562
15.511
15.4712
15.4264
15.382
15.3378
15.2938
15.252
15.2189
15.1869
15.1439
15.1588
15.1161
15.0885
15.0572
15.0152
14.9733
14.9379
14.9823
14.9499
14.9406
14.9286
14.8877
14.847
14.8066
14.8114
14.7914
14.7515
14.7117
14.6819
14.6425
14.6034
14.5644
14.5577
14.5191
14.5087
14.5081
14.4869
14.4639
14.427
14.4069
14.374
14.3367
14.3301
14.2947
14.2578
14.2451
14.2414
14.205
14.3433
14.437
14.4003
14.3639
14.3276
14.2915
14.2897
14.2894
14.3318
14.368
14.4129
14.4604
14.4756
14.4583
14.4494
14.451
14.4423
14.4383
14.4302
14.3951
14.3602
14.3254
14.6012
14.5661
14.531
14.5012
14.4665
14.4319
14.4477
14.4556
14.4632
14.4494
14.4219
14.388
14.5406
14.5133
14.5004
14.4893
14.4556
14.4221
14.3887
14.3555
14.3224
14.2895
14.2759
14.2432
14.2785
14.246
14.2136
14.1813
14.1498
14.3443
14.312
14.2798
14.5145
14.482
14.4755
14.4433
14.4112
14.3792
14.3963
14.3645
