service_duration
0
0
0
0
0
0
0
4.73138
4.20567
3.7851
3.441
3.15425
2.91162
2.90725
10.0388
9.41141
8.8578
8.3657
7.9254
7.52913
7.1706
13.2838
13.1294
12.6733
18.3248
17.8148
23.3274
22.5214
21.8551
21.1266
26.4861
25.6584
29.8122
28.9354
28.2489
27.4642
32.6415
31.7825
30.9676
30.3297
29.5899
28.8973
28.2559
27.7078
29.3547
30.3146
29.7958
29.2829
28.8477
28.3154
27.8405
27.3051
26.7899
26.2938
25.8323
25.371
24.9259
24.4962
24.0964
23.7006
23.312
23.0057
22.8131
22.5447
22.3145
22.1105
21.7805
21.4602
21.1492
20.8471
20.6889
20.8817
20.5957
20.3174
20.1469
19.9839
19.7243
19.4715
19.225
19.065
18.8296
18.64
18.7525
18.5575
18.3977
18.3816
19.2839
19.0647
18.8505
18.6411
18.4438
18.3139
18.1722
17.9934
18.1344
17.9455
19.437
19.2387
19.0443
18.8539
18.6672
18.4842
18.3047
19.9827
21.1115
21.0509
21.0363
21.0703
20.9678
20.9088
20.7668
22.2072
22.0107
21.8176
21.728
21.6237
21.4745
22.6208
24.5022
25.2426
25.0844
24.8973
24.6949
24.5652
24.41
25.2204
25.0218
24.8263
24.6595
24.4698
25.5561
25.8465
25.845
26.7574
26.6858
26.6175
26.4847
26.3595
26.1699
26.3643
26.1773
26.0218
26.0336
25.959
25.8777
25.7615
25.5862
25.4134
25.7586
25.5869
25.5678
25.4247
25.2642
25.1037
24.9648
24.8906
24.8374
24.7041
24.5487
24.3953
24.3243
24.2834
24.537
24.4545
24.3063
24.1599
24.5501
24.8698
25.1445
25.1218
25.0533
25.265
25.3308
25.8234
25.923
25.9627
26.3717
26.3472
26.3911
26.3848
26.2601
26.3288
26.5336
26.447
26.3893
26.7881
26.9221
27.0967
27.2818
27.545
27.4122
27.2888
27.4155
27.2742
27.1739
27.0353
26.898
26.7901
26.676
26.9547
26.8206
26.705
26.5735
26.4432
26.3266
27.0967
27.1384
27.8425
27.8491
28.0362
28.0491
28.0394
28.0243
28.2465
28.4627
28.4862
28.4138
28.3383
28.218
28.396
28.6087
28.4799
28.3522
28.2256
28.1001
28.6233
28.4972
28.3722
28.2788
28.8218
29.486
30.1975
30.8357
30.8943
31.4994
32.0926
32.1085
32.5329
32.5024
32.9484
32.9735
33.5719
34.2937
34.1982
34.1052
33.9665
33.829
34.3706
34.2862
34.1491
34.034
34.4066
35.1455
35.6338
36.3279
36.233
36.1125
36.4517
37.0417
36.9344
36.8273
37.152
37.0108
37.4613
37.367
37.3389
37.348
37.2876
37.1489
37.0114
36.8748
36.7847
36.6499
36.7151
37.5705
38.479
39.0798
38.9873
39.1839
39.1183
39.0467
39.6431
39.605
39.5082
39.397
39.9073
40.1266
40.0282
39.9069
40.1805
40.7139
41.0912
40.968
41.4888
41.3611
41.2462
41.1073
41.6492
41.5099
42.0301
42.5796
43.2749
43.9506
43.8155
44.3914
44.2683
44.8413
44.6957
44.551
44.4073
44.2645
44.1227
44.9194
44.7764
45.7998
46.6301
47.4632
48.2712
48.2127
48.132
48.033
48.6129
49.6058
49.4707
50.4624
51.2162
51.129
50.9731
50.8182
50.6642
50.5617
50.4094
50.258
51.3243
51.1711
51.0188
51.9939
52.7376
52.6009
52.4479
53.0463
53.6569
53.5015
54.3577
54.2379
55.4766
55.362
55.7023
56.4308
56.5813
56.4796
56.3191
57.1018
56.9405
57.5529
58.0393
58.4718
58.8569
59.3916
59.8234
59.6577
60.151
59.9853
59.8412
59.6772
60.2903
60.9815
61.5428
61.3905
61.243
61.9348
62.5004
63.0722
62.9324
62.8016
63.2442
63.5066
63.3386
63.1715
63.0053
62.8399
63.2479
63.0922
63.3971
63.2797
63.1544
63.5327
63.4247
63.5489
63.7854
63.8558
63.7542
63.8546
63.9384
63.8831
63.8081
63.7306
63.6425
63.5819
63.5037
63.463
63.9332
64.3591
64.3059
64.1967
64.6447
64.4858
64.3278
64.1705
64.014
63.8582
63.7032
63.6399
64.3125
64.1825
64.0468
63.9365
63.7836
63.6313
64.3568
65.1048
65.0001
65.6778
65.6295
65.5614
65.4839
65.8887
65.768
65.6421
65.5296
65.3775
65.2691
65.1587
65.0124
64.9541
64.904
64.7555
64.6077
64.4605
64.314
64.7058
65.0738
64.9321
64.8306
64.8891
64.748
65.0425
64.9008
65.0602
65.1494
65.0983
